id,title,year,url,user_score,votes
275188,Cat Sudoku,2019,/boardgame/275188/cat-sudoku,6.29,116
341362,Reapers,2021,/boardgame/341362/reapers,7.37,40
161682,Le Temps des As,2014,/boardgame/161682/le-temps-des,7.46,45
279556,La Der des Ders,2019,/boardgame/279556/la-der-des-ders,7.23,49
20445,Quest for the DragonLords (Second Edition),2006,/boardgame/20445/quest-dragonlords-second-edition,6.20,130
136910,Roll & Play,2012,/boardgame/136910/roll-play,6.43,83
11889,End of the Iron Dream,1985,/boardgame/11889/end-iron-dream,6.91,62
573,Grand Prix,1975,/boardgame/573/grand-prix,6.43,94
163482,15 Dias: The Spanish Golden Age,2014,/boardgame/163482/15-dias-spanish-golden-age,6.33,113
225235,First Snow,2017,/boardgame/225235/first-snow,6.94,70
114139,1761: From Canal to Rail,2011,/boardgame/114139/1761-canal-rail,7.07,48
3513,Electronic Stratego,1982,/boardgame/3513/electronic-stratego,6.33,108
191916,Cubeo,2016,/boardgame/191916/cubeo,6.74,59
204621,Shoot-Out Hockey,2005,/boardgame/204621/shoot-out-hockey,8.45,31
60280,Dresden 20,2009,/boardgame/60280/dresden-20,7.33,42
266064,Trudvang Legends,2022,/boardgame/266064/trudvang-legends,7.34,115
267986,We Need to Talk,2019,/boardgame/267986/we-need-talk,6.94,67
990,90 Grad,2000,/boardgame/990/90-grad,6.67,67
7966,Nomad Gods,1977,/boardgame/7966/nomad-gods,7.31,47
11764,The Last Victory: Von Manstein's Backhand Blow,1987,/boardgame/11764/last-victory-von-mansteins-backhand-blow,7.32,46
153802,Zombies!!! 13: DEFCON Z,2014,/boardgame/153802/zombies-13-defcon-z,7.07,65
245483,Affinity,2018,/boardgame/245483/affinity,6.74,69
158093,Frankenstein's Bodies,2014,/boardgame/158093/frankensteins-bodies,6.27,155
81698,Total Rumble,2010,/boardgame/81698/total-rumble,6.80,93
1907,International Movie Maker,1968,/boardgame/1907/international-movie-maker,6.61,101
8651,Pi mal Daumen,1999,/boardgame/8651/pi-mal-daumen,6.56,69
307044,Trailblazer: The John Muir Trail,2022,/boardgame/307044/trailblazer-john-muir-trail,8.30,35
18472,The Complete Wargames Handbook,1980,/boardgame/18472/complete-wargames-handbook,7.31,43
258160,Profiteers,2018,/boardgame/258160/profiteers,6.49,94
102346,Guns of the Askari,2012,/boardgame/102346/guns-askari,7.27,46
5993,The Tigers Are Burning,1988,/boardgame/5993/tigers-are-burning,6.45,96
102940,Trophy Buck,2011,/boardgame/102940/trophy-buck,5.87,260
217977,Colour Chess + Lure,2017,/boardgame/217977/colour-chess-lure,7.64,38
73253,Chalons: The Fate of Europe,2010,/boardgame/73253/chalons-fate-europe,6.87,59
293836,Hagakure,2020,/boardgame/293836/hagakure,6.26,117
311823,Nova Aetas Renaissance,2022,/boardgame/311823/nova-aetas-renaissance,8.89,75
15383,Pass the Bomb Junior,1999,/boardgame/15383/pass-bomb-junior,6.13,138
31021,Shuffleboard Game,/A,/boardgame/31021/shuffleboard-game,7.04,47
126313,Sovereign Chess,2018,/boardgame/126313/sovereign-chess,8.79,55
194102,DeathBot Derby,2017,/boardgame/194102/deathbot-derby,7.20,75
160396,Arcadia,2015,/boardgame/160396/arcadia,5.82,286
246310,Page Quest SEASON 1: Mythical Artifacts,2018,/boardgame/246310/page-quest-season-1-mythical-artifacts,7.00,50
161849,Land 6,2014,/boardgame/161849/land-6,6.07,167
130556,Shark Attacks!,2012,/boardgame/130556/shark-attacks,6.11,123
94116,Schlag den Raab: Das 2. Spiel,2011,/boardgame/94116/schlag-den-raab-das-2-spiel,6.31,93
295020,"Detective Stories: Demo ""Gattardo""",2019,/boardgame/295020/detective-stories-demo-gattardo,6.90,63
19904,4th Street Pro Football,2000,/boardgame/19904/4th-street-pro-football,7.76,42
204764,Space Vermin from Beyond!,2016,/boardgame/204764/space-vermin-beyond,7.42,42
1177,Die Ritter von der Haselnuss,1996,/boardgame/1177/die-ritter-von-der-haselnuss,5.92,205
244428,Highlander: The Board Game,2018,/boardgame/244428/highlander-board-game,6.25,123
154982,Venezia 2099,2014,/boardgame/154982/venezia-2099,5.94,174
64896,Formula D,1996,/boardgame/64896/formula-d,7.23,47
315671,Animal Upon Animal: Unicorns,2020,/boardgame/315671/animal-upon-animal-unicorns,6.86,57
218453,Pablo,2017,/boardgame/218453/pablo,6.51,100
251153,Alpenzian,2018,/boardgame/251153/alpenzian,7.00,57
10551,Pyramidos,2003,/boardgame/10551/pyramidos,6.46,80
273352,Chain Mail: Adventures of Earthshine,2019,/boardgame/273352/chain-mail-adventures-earthshine,7.13,52
33984,Code Omega,2008,/boardgame/33984/code-omega,6.09,132
183401,Sleepy Castle,2015,/boardgame/183401/sleepy-castle,6.71,62
280282,Wakanda Forever,2019,/boardgame/280282/wakanda-forever,6.31,127
1651,Vertigo,1990,/boardgame/1651/vertigo,6.38,95
175634,Get The Cheese!,2015,/boardgame/175634/get-cheese,5.88,225
94837,Scotland Yard: Hunting Mister X,2011,/boardgame/94837/scotland-yard-hunting-mister-x,5.86,324
132229,Rogues to Riches,2012,/boardgame/132229/rogues-riches,8.33,70
55250,El Bazar,2007,/boardgame/55250/el-bazar,6.85,64
279886,Iron Forest,2023,/boardgame/279886/iron-forest,8.22,30
143701,Romance of the Nine Empires,2013,/boardgame/143701/romance-nine-empires,6.21,148
13584,Clan War,1998,/boardgame/13584/clan-war,6.59,76
8179,Yellowstone Park,2003,/boardgame/8179/yellowstone-park,5.89,216
3100,Backpacks and Blisters,1993,/boardgame/3100/backpacks-and-blisters,6.19,111
74312,"The Rhineland War, 1936-37",2011,/boardgame/74312/rhineland-war-1936-37,7.42,39
161600,Panzer Vor!,2014,/boardgame/161600/panzer-vor,7.15,50
308862,"Napoleon Invades Spain: Peninsular War, Part I",2021,/boardgame/308862/napoleon-invades-spain-peninsular-war-part-i,7.93,34
11632,Veleno,1986,/boardgame/11632/veleno,6.41,85
161885,Rail USA,2014,/boardgame/161885/rail-usa,6.72,59
235513,¡MÍA!,2018,/boardgame/235513/mia,6.57,85
271275,"North Africa: Afrika Korps vs Desert Rats, 1940-42",2021,/boardgame/271275/north-africa-afrika-korps-vs-desert-rats-1940-42,8.27,33
69105,Toledo 1085,2010,/boardgame/69105/toledo-1085,5.98,242
2235,Ido,1998,/boardgame/2235/ido,5.85,254
13926,Froschkönig,2003,/boardgame/13926/froschkonig,6.41,87
10971,Board and Table Games from Many Civilizations,1960,/boardgame/10971/board-and-table-games-many-civilizations,7.48,36
141249,Battle Scenes,2013,/boardgame/141249/battle-scenes,6.95,77
8109,The Battle of Lobositz,1978,/boardgame/8109/battle-lobositz,6.56,77
287611,Epic Card Game: Guardians of Gowana,2021,/boardgame/287611/epic-card-game-guardians-gowana,7.88,33
66643,Uncle Chestnut's Table Gype,2010,/boardgame/66643/uncle-chestnuts-table-gype,6.09,160
257313,Aliens: Hadley's Hope,2018,/boardgame/257313/aliens-hadleys-hope,6.67,94
206202,Zaubertrank der vier Elemente,2016,/boardgame/206202/zaubertrank-der-vier-elemente,7.38,38
256911,Reconquista,2018,/boardgame/256911/reconquista,6.87,73
93733,Volle Scholle,2011,/boardgame/93733/volle-scholle,6.14,116
293728,Inner Compass,2020,/boardgame/293728/inner-compass,6.54,87
246571,Pichenotte Hockey,2017,/boardgame/246571/pichenotte-hockey,7.44,41
17482,Amirauté,1979,/boardgame/17482/amiraute,6.91,58
3603,The Normandy Campaign,1983,/boardgame/3603/normandy-campaign,6.45,88
187488,Dark Mages,2016,/boardgame/187488/dark-mages,6.59,151
262626,Gnomes at Midnight,2019,/boardgame/262626/gnomes-midnight,7.39,50
6009,Soldiers of the Queen: Battles at Isandhlwana and Omdurman,1984,/boardgame/6009/soldiers-queen-battles-isandhlwana-and-omdurman,6.44,99
285127,24h,2019,/boardgame/285127/24h,6.71,78
22901,Schnapp,1993,/boardgame/22901/schnapp,6.89,54
20081,Dschamál,2005,/boardgame/20081/dschamal,6.03,154
18699,EinStein würfelt nicht!,2004,/boardgame/18699/einstein-wurfelt-nicht,6.60,81
239883,Bear Went Over the Mountain,2017,/boardgame/239883/bear-went-over-mountain,7.13,47
940,Karawane,1990,/boardgame/940/karawane,6.00,162
268248,Warhammer Fantasy Battle (Third Edition),1987,/boardgame/268248/warhammer-fantasy-battle-third-edition,7.28,47
231032,Perfect Hotel,2017,/boardgame/231032/perfect-hotel,5.96,176
38355,Scene It? Star Trek,2009,/boardgame/38355/scene-it-star-trek,5.93,239
3270,Lamarckian Poker,1997,/boardgame/3270/lamarckian-poker,6.46,84
6862,Laska,1911,/boardgame/6862/laska,6.56,92
193,Fill or Bust,1981,/boardgame/193/fill-or-bust,5.70,616
146762,Rampaging Jotunn,2016,/boardgame/146762/rampaging-jotunn,7.65,60
182499,Desert Fox Deluxe,2016,/boardgame/182499/desert-fox-deluxe,7.33,46
182681,Mini Cywilizacja,2015,/boardgame/182681/mini-cywilizacja,6.27,120
25190,Pink Godzilla Dev Kit,2006,/boardgame/25190/pink-godzilla-dev-kit,6.53,124
252323,The Incredibles: Save the Day Game,2018,/boardgame/252323/incredibles-save-day-game,6.77,65
133620,Yay!,2012,/boardgame/133620/yay,6.21,105
279727,Harakiri: Blades of Honor,/A,/boardgame/279727/harakiri-blades-honor,9.03,48
122961,"Mayan Sun, Aztec Destiny: 500 BC – AD 2012 – Beyond∞",2012,/boardgame/122961/mayan-sun-aztec-destiny-500-bc-ad-2012-beyond,7.48,43
3925,Elefant Hunt,1984,/boardgame/3925/elefant-hunt,6.20,110
212969,Summoner's Isle,2019,/boardgame/212969/summoners-isle,6.30,102
235328,STEM: Epic Heroes,2017,/boardgame/235328/stem-epic-heroes,6.15,170
22111,Double or Nothing,2006,/boardgame/22111/double-or-nothing,5.69,501
293875,UNDO: Forbidden Knowledge,2019,/boardgame/293875/undo-forbidden-knowledge,6.12,139
1586,The Hobbit Adventure Boardgame,1994,/boardgame/1586/hobbit-adventure-boardgame,5.87,324
22182,Stonne Heights,2007,/boardgame/22182/stonne-heights,7.81,40
2285,Dark Future,1988,/boardgame/2285/dark-future,5.94,294
3034,Cluedo: Super Sleuth,1995,/boardgame/3034/cluedo-super-sleuth,6.11,284
120580,Battleship: Card Game,2011,/boardgame/120580/battleship-card-game,5.91,278
350458,Terracotta Army,2022,/boardgame/350458/terracotta-army,7.84,33
108832,Chocoly,2011,/boardgame/108832/chocoly,6.16,121
351527,Republic of Virtue,2021,/boardgame/351527/republic-virtue,7.40,42
283805,To the Death!,2019,/boardgame/283805/death,7.53,59
150797,CLEVER,2014,/boardgame/150797/clever,6.83,56
272598,Furry Foodies,2019,/boardgame/272598/furry-foodies,7.10,71
5541,Barbarossa: The Russo-German War 1941-45,1969,/boardgame/5541/barbarossa-russo-german-war-1941-45,6.50,110
2809,Star Force Terra #1: Contact!,1991,/boardgame/2809/star-force-terra-1-contact,6.28,119
284072,Shiloh 1862,2020,/boardgame/284072/shiloh-1862,7.71,42
192201,Wiener Walzer,2016,/boardgame/192201/wiener-walzer,6.51,80
112995,Leipzig 20,2011,/boardgame/112995/leipzig-20,7.77,34
33875,Alkemy,2008,/boardgame/33875/alkemy,7.24,52
153479,Leg los!,2014,/boardgame/153479/leg-los,6.66,68
247526,The Snitch,2018,/boardgame/247526/snitch,6.62,67
14685,Angus: Batalhas Medievais,2004,/boardgame/14685/angus-batalhas-medievais,6.78,84
132601,Bellum Gallicum II,2012,/boardgame/132601/bellum-gallicum-ii,7.16,51
349992,Tiger & Dragon,2021,/boardgame/349992/tiger-dragon,6.90,61
42789,Restaurant Row,2009,/boardgame/42789/restaurant-row,6.56,68
180202,Southern Rails,2015,/boardgame/180202/southern-rails,6.24,103
30684,Johnny Reb,1983,/boardgame/30684/johnny-reb,6.86,69
243530,Ingenious Extreme,2017,/boardgame/243530/ingenious-extreme,7.43,40
65590,Bumbesi,2010,/boardgame/65590/bumbesi,5.98,175
3051,How to Host a Murder: The Last Train from Paris,1985,/boardgame/3051/how-host-murder-last-train-paris,6.66,78
250963,The Island of Doctor Lucky,2018,/boardgame/250963/island-doctor-lucky,6.68,73
2153,Grav Armor,1982,/boardgame/2153/grav-armor,6.62,85
183405,Ember: The Magical Card Game,2016,/boardgame/183405/ember-magical-card-game,6.71,124
347909,Rogue Angels: Legacy of the Burning Suns,2023,/boardgame/347909/rogue-angels-legacy-burning-suns,9.24,36
101463,Paletto,2011,/boardgame/101463/paletto,6.74,65
8577,Home Before the Leaves Fall: The Marne Campaign 1914,1997,/boardgame/8577/home-leaves-fall-marne-campaign-1914,6.77,62
205039,Jackal Archipelago,2017,/boardgame/205039/jackal-archipelago,6.61,112
241478,Kiwara,2018,/boardgame/241478/kiwara,6.83,65
33225,Clue:  The Twilight Zone – Tower of Terror,2007,/boardgame/33225/clue-twilight-zone-tower-terror,6.45,91
284785,Sherlock Junior: Suriguri,2019,/boardgame/284785/sherlock-junior-suriguri,6.50,73
233364,Cultistorm,2019,/boardgame/233364/cultistorm,6.76,94
334216,Thunder Rolls,2022,/boardgame/334216/thunder-rolls,8.20,31
20120,Comrade Koba,2005,/boardgame/20120/comrade-koba,6.08,142
42897,Infantry Attacks: August 1914,2010,/boardgame/42897/infantry-attacks-august-1914,7.01,48
76352,Bid Euchre,/A,/boardgame/76352/bid-euchre,7.32,40
32465,Didi Dotter,2007,/boardgame/32465/didi-dotter,6.20,107
220843,Overworld,2019,/boardgame/220843/overworld,6.53,88
256640,H.D.P.: Hasta Donde Puedas,2016,/boardgame/256640/hdp-hasta-donde-puedas,6.25,148
265712,Niepodległa,2018,/boardgame/265712/niepodlegla,7.24,46
302268,Godtear: Eternal Glade Starter Set,2019,/boardgame/302268/godtear-eternal-glade-starter-set,7.36,46
18704,Piquet: Master Rules for Wargaming,1995,/boardgame/18704/piquet-master-rules-wargaming,6.94,52
8196,AeroTech: The BattleTech Game of Fighter Combat,1986,/boardgame/8196/aerotech-battletech-game-fighter-combat,5.88,333
247952,Constantinople,2019,/boardgame/247952/constantinople,7.56,45
245598,Chessplus: Combine & Conquer,2019,/boardgame/245598/chessplus-combine-conquer,7.33,44
11179,Semper Victor,2004,/boardgame/11179/semper-victor,7.63,42
209452,Epic PVP: Magic,2018,/boardgame/209452/epic-pvp-magic,7.51,46
1697,Hundred Days Battles,1979,/boardgame/1697/hundred-days-battles,5.94,207
208670,Labyrinth: Paths of Destiny (Third Edition),2016,/boardgame/208670/labyrinth-paths-destiny-third-edition,6.30,133
27359,Aeronautica Imperialis,2007,/boardgame/27359/aeronautica-imperialis,7.37,48
186,Split,1999,/boardgame/186/split,5.95,192
9473,Adam & Eva,2004,/boardgame/9473/adam-eva,6.00,185
26840,Von 0 auf 100,2005,/boardgame/26840/von-0-auf-100,6.68,63
223590,Battles on the Ice: Defeats of the Livonian Order at Peipus and Karuse,2017,/boardgame/223590/battles-ice-defeats-livonian-order-peipus-and-karu,7.50,41
230967,Verrix,2022,/boardgame/230967/verrix,8.08,47
4332,Dibs,2002,/boardgame/4332/dibs,7.36,46
162141,Swedish Parliament 2014,2014,/boardgame/162141/swedish-parliament-2014,6.89,51
339619,Reign in Hell: Demonic Skirmish Combat,2021,/boardgame/339619/reign-hell-demonic-skirmish-combat,7.98,33
11132,Hitler's Last Gamble,1989,/boardgame/11132/hitlers-last-gamble,6.74,67
208093,Laga Jakarta,2016,/boardgame/208093/laga-jakarta,7.52,46
223322,Clash of Steel: A Tactical Card Game of Medieval Duels,2017,/boardgame/223322/clash-steel-tactical-card-game-medieval-duels,6.44,107
51197,Hippos & Crocodiles,2009,/boardgame/51197/hippos-crocodiles,6.26,107
207378,Animal Mind,2016,/boardgame/207378/animal-mind,6.44,76
148528,Finger weg!,2013,/boardgame/148528/finger-weg,6.54,68
255640,Vikings: Scourge of the North,2018,/boardgame/255640/vikings-scourge-north,6.40,91
3309,Air Cav,1985,/boardgame/3309/air-cav,5.97,184
15678,Hoyle's Games,1742,/boardgame/15678/hoyles-games,6.49,72
128662,Northwest Passage Adventure,2012,/boardgame/128662/northwest-passage-adventure,6.17,128
232106,Legends of Sleepy Hollow,2022,/boardgame/232106/legends-sleepy-hollow,6.88,60
8410,Star Wars: Silent Death Starfighter Combat Game,2001,/boardgame/8410/star-wars-silent-death-starfighter-combat-game,7.15,46
430,Asterix: Das Kartenspiel,1990,/boardgame/430/asterix-das-kartenspiel,5.97,156
220630,Boufbowl,2018,/boardgame/220630/boufbowl,6.90,69
297374,"Return to the Rock: Corregidor, 1945",2020,/boardgame/297374/return-rock-corregidor-1945,7.65,38
165041,Cargotrain,2014,/boardgame/165041/cargotrain,6.09,125
200096,Bards Dispense Profanity: A Party Game Based on the Works of William Shakespeare,2016,/boardgame/200096/bards-dispense-profanity-party-game-based-works-wi,6.58,80
75587,1858: The Railways of Iberia,2011,/boardgame/75587/1858-railways-iberia,6.98,48
100798,Dwarf King's Hold: Green Menace,2011,/boardgame/100798/dwarf-kings-hold-green-menace,7.11,48
208663,Godforsaken Scavengers,2017,/boardgame/208663/godforsaken-scavengers,6.24,172
40766,Vera Discordia,2010,/boardgame/40766/vera-discordia,7.34,37
132532,"Here, Fishy, Fishy!",2012,/boardgame/132532/here-fishy-fishy,5.88,202
291549,Go Slow!,2020,/boardgame/291549/go-slow,7.11,46
303635,Rat Attack Party,2020,/boardgame/303635/rat-attack-party,7.02,57
180295,Smoke & Mirrors,2015,/boardgame/180295/smoke-mirrors,6.44,77
205080,Dragons & Chickens,2016,/boardgame/205080/dragons-chickens,6.24,216
244164,Hocus & Pocus: L'épreuve des Fabulins,2016,/boardgame/244164/hocus-pocus-lepreuve-des-fabulins,7.39,40
144460,Cycling Party,2014,/boardgame/144460/cycling-party,6.66,82
133842,Four,2012,/boardgame/133842/four,7.71,34
311894,Cartaventuras,2021,/boardgame/311894/cartaventuras,7.61,62
84922,21 Motines,2011,/boardgame/84922/21-motines,6.69,61
296113,Station Master,2020,/boardgame/296113/station-master,6.94,58
11287,Quantum,1984,/boardgame/11287/quantum,7.65,32
10301,"The Battle of Nations: The Encirclement at Leipzig, 16-19 October 1813",1975,/boardgame/10301/battle-nations-encirclement-leipzig-16-19-october,6.43,88
235470,Os Incríveis Parques de Miss Liz,2018,/boardgame/235470/os-incriveis-parques-de-miss-liz,7.28,42
4265,Iliad: The Siege of Troy,1978,/boardgame/4265/iliad-siege-troy,7.36,44
3035,The Last Days of the Grande Armee: The Four Days of Waterloo,1998,/boardgame/3035/last-days-grande-armee-four-days-waterloo,6.50,91
8402,The Great Pacific War: The Second World War in the Pacific 1937-1945,2003,/boardgame/8402/great-pacific-war-second-world-war-pacific-1937-19,6.64,82
43096,WYPS,2009,/boardgame/43096/wyps,7.69,33
80484,APBA Golf Game,2010,/boardgame/80484/apba-golf-game,7.92,34
282910,Cosmic Run: Express,2019,/boardgame/282910/cosmic-run-express,7.19,44
3251,Barbarian Kings,1980,/boardgame/3251/barbarian-kings,6.00,193
9916,Arnhem 1944,1997,/boardgame/9916/arnhem-1944,6.62,79
2666,A Mighty Fortress,1977,/boardgame/2666/mighty-fortress,6.30,108
157529,The Truce or the Sword,2014,/boardgame/157529/truce-or-sword,7.93,32
21286,Parlay,2006,/boardgame/21286/parlay,6.01,164
283790,Truck Off: The Food Truck Frenzy Roll And Write,2019,/boardgame/283790/truck-food-truck-frenzy-roll-and-write,6.38,84
43110,Anno Domini: America,2009,/boardgame/43110/anno-domini-america,7.07,44
228603,Dragon Island,2017,/boardgame/228603/dragon-island,6.20,128
278484,Partán,2016,/boardgame/278484/partan,8.32,36
248226,Grackles,2018,/boardgame/248226/grackles,6.26,116
13341,"Empyrean, Inc.",2004,/boardgame/13341/empyrean-inc,6.22,100
288933,Zestrea,2019,/boardgame/288933/zestrea,6.75,108
353765,Awimbawé,2022,/boardgame/353765/awimbawe,7.03,47
67891,Hungarian Nightmare,2011,/boardgame/67891/hungarian-nightmare,7.04,51
329862,Tiny Turbo Cars,2022,/boardgame/329862/tiny-turbo-cars,6.50,73
6638,Fight in the Skies,1966,/boardgame/6638/fight-skies,6.74,67
299453,Nakum,2020,/boardgame/299453/nakum,8.47,49
235927,Dino World,2017,/boardgame/235927/dino-world,6.19,115
252197,One Week Ultimate Werewolf,2018,/boardgame/252197/one-week-ultimate-werewolf,5.80,320
767,Keywood,1995,/boardgame/767/keywood,6.77,57
71569,Kuni Tori!,2010,/boardgame/71569/kuni-tori,6.87,58
258457,Anno Domini: Kuriositäten,2018,/boardgame/258457/anno-domini-kuriositaten,6.88,52
275715,Paras,2019,/boardgame/275715/paras,7.29,41
7980,Mississippi Banzai,1990,/boardgame/7980/mississippi-banzai,6.84,59
164686,Epic Monster Tea Party,2014,/boardgame/164686/epic-monster-tea-party,6.99,63
49050,Battleground Fantasy Warfare: Monsters & Mercenaries,2008,/boardgame/49050/battleground-fantasy-warfare-monsters-mercenaries,7.36,43
13667,WarGods of Ægyptus,2002,/boardgame/13667/wargods-aegyptus,7.22,42
129311,Khyber Rifles: Britannia in Afghanistan,2012,/boardgame/129311/khyber-rifles-britannia-afghanistan,6.69,67
75529,Bhazum,2010,/boardgame/75529/bhazum,6.75,59
315326,ぬくみ温泉繁盛記 (Nukumi Onsen Hanjouki),2020,/boardgame/315326/nukumi-onsen-hanjouki,7.86,32
171779,GemPacked Cards,2015,/boardgame/171779/gempacked-cards,6.51,118
38886,Boot Hill,1975,/boardgame/38886/boot-hill,6.43,97
38975,Mutton,2009,/boardgame/38975/mutton,6.49,74
16169,Gettysburg: High Tide of the Confederacy,1982,/boardgame/16169/gettysburg-high-tide-confederacy,7.45,39
192320,Rory's Story Cubes: Doctor Who,2016,/boardgame/192320/rorys-story-cubes-doctor-who,6.94,65
227794,A Place in the Sun,2018,/boardgame/227794/place-sun,7.45,65
311990,Macaron,2021,/boardgame/311990/macaron,7.00,62
24923,Margo,2006,/boardgame/24923/margo,7.50,36
13980,"Into a Bear Trap: The Battle for Grozny, January 1995",2004,/boardgame/13980/bear-trap-battle-grozny-january-1995,6.60,83
270699,Colonialism: Expanded 2nd edition,2019,/boardgame/270699/colonialism-expanded-2nd-edition,7.92,30
235991,Cruise of the Graf Spee,2019,/boardgame/235991/cruise-graf-spee,7.69,37
63823,Salerno: The 1943 Allied Invasion of Italy,2015,/boardgame/63823/salerno-1943-allied-invasion-italy,6.83,61
20952,UNO Junior,1992,/boardgame/20952/uno-junior,5.75,368
37731,Manille,/A,/boardgame/37731/manille,7.03,52
257766,¡Arre Unicornio!,2018,/boardgame/257766/arre-unicornio,6.19,139
890,Real Action Stockcar Championship,1998,/boardgame/890/real-action-stockcar-championship,6.91,62
223330,Star Maps,2017,/boardgame/223330/star-maps,6.45,76
253766,Atlantis: Island of Gods,2018,/boardgame/253766/atlantis-island-gods,6.23,119
209850,Reef Route,2016,/boardgame/209850/reef-route,6.13,120
204461,Major General: Duel of Time,2017,/boardgame/204461/major-general-duel-time,6.32,99
67038,Charly,2010,/boardgame/67038/charly,5.81,271
8435,Carrier Battles: The Struggle for Guadalcanal,1985,/boardgame/8435/carrier-battles-struggle-guadalcanal,8.06,31
176633,İhtilâl,2015,/boardgame/176633/ihtilal,7.28,60
1970,Oh-Wah-Ree,1962,/boardgame/1970/oh-wah-ree,5.91,275
318322,Hidden Strike: American Revolution,2021,/boardgame/318322/hidden-strike-american-revolution,7.07,60
274688,Board Game Cafe Frenzy,2019,/boardgame/274688/board-game-cafe-frenzy,6.34,124
35665,Eye Know,2007,/boardgame/35665/eye-know,6.01,150
340773,Elixir Mixer,2021,/boardgame/340773/elixir-mixer,6.93,56
7579,Veld Railroads,2003,/boardgame/7579/veld-railroads,6.99,52
62709,Funglish,2009,/boardgame/62709/funglish,5.74,401
644,Shipwrecked,2000,/boardgame/644/shipwrecked,5.70,424
208023,Justice League: Dawn of Heroes,2017,/boardgame/208023/justice-league-dawn-heroes,6.46,116
335541,We Care: a Grizzled Game,2021,/boardgame/335541/we-care-grizzled-game,6.89,61
130304,Dux Britanniarum: Wargame Rules for Dark Age Warfare in the Age of Arthur,2012,/boardgame/130304/dux-britanniarum-wargame-rules-dark-age-warfare-ag,7.71,39
39699,Einfach Genial: Das Kartenspiel,2008,/boardgame/39699/einfach-genial-das-kartenspiel,5.77,296
231036,"Warhammer 40,000: Know No Fear",2017,/boardgame/231036/warhammer-40000-know-no-fear,7.71,34
200999,Colosseum,2016,/boardgame/200999/colosseum,7.39,36
289055,KAITŌ,2019,/boardgame/289055/kait,6.94,50
22808,Vroeger of Later,2006,/boardgame/22808/vroeger-later,6.61,68
14082,Haslach 1805 / Elchingen 1805,2004,/boardgame/14082/haslach-1805-elchingen-1805,7.64,39
337726,Holiday Hijinks #2: The Independence Incident,2021,/boardgame/337726/holiday-hijinks-2-independence-incident,7.68,37
4252,The Big Red One: The Game of the First Infantry Division at the Battle of the Bulge,1979,/boardgame/4252/big-red-one-game-first-infantry-division-battle-bu,6.34,105
291183,"The StoryMaster's Tales ""Weirding Woods"" Hybrid RPG",2019,/boardgame/291183/storymasters-tales-weirding-woods-hybrid-rpg,7.91,95
129310,"Belisarius's War: The Roman Reconquest of Africa, AD 533-534",2012,/boardgame/129310/belisariuss-war-roman-reconquest-africa-ad-533-534,6.57,82
273005,Rory's Story Cubes: Mystery,2019,/boardgame/273005/rorys-story-cubes-mystery,7.06,46
1530,Dark Age: Feudal Lords,1996,/boardgame/1530/dark-age-feudal-lords,6.27,114
8356,Iron Dream,1999,/boardgame/8356/iron-dream,7.09,51
182955,Rory's Story Cubes: Moomin,2015,/boardgame/182955/rorys-story-cubes-moomin,6.73,58
256962,TANKS: The Modern Age – M1 vs T-64 Starter Set,2018,/boardgame/256962/tanks-modern-age-m1-vs-t-64-starter-set,7.76,42
109019,Caldera,2011,/boardgame/109019/caldera,7.57,35
9339,Alexander at Tyre,1993,/boardgame/9339/alexander-tyre,7.05,48
320097,ECK: A solo trick-taking card game,2020,/boardgame/320097/eck-solo-trick-taking-card-game,7.54,40
187032,Lettow-Vorbeck East Africa 1914-1918,2015,/boardgame/187032/lettow-vorbeck-east-africa-1914-1918,7.03,53
40803,Bussaco 20,2009,/boardgame/40803/bussaco-20,7.29,38
16455,Montebello 1800,2002,/boardgame/16455/montebello-1800,7.71,37
5200,Helltank,1981,/boardgame/5200/helltank,6.44,75
124759,Famous 500: The World's Smallest Car Racing Game,2012,/boardgame/124759/famous-500-worlds-smallest-car-racing-game,6.42,81
283208,Runaljod: The sound of the runes,2019,/boardgame/283208/runaljod-sound-runes,7.24,66
318702,Tumbleweed,2020,/boardgame/318702/tumbleweed,7.18,66
33071,Master Labyrinth,2007,/boardgame/33071/master-labyrinth,5.81,294
179918,The Producer: 1940-1944,2015,/boardgame/179918/producer-1940-1944,6.00,148
243297,Centrix,2018,/boardgame/243297/centrix,7.52,47
60464,Black Stories 5,2009,/boardgame/60464/black-stories-5,6.13,124
280979,Turtle Race Mini,2019,/boardgame/280979/turtle-race-mini,6.62,73
18246,Island Of D,2005,/boardgame/18246/island-d,6.31,122
224416,The Legend of Zelda: Clockwork Realm,2018,/boardgame/224416/legend-zelda-clockwork-realm,8.44,47
168082,Intendentes,2014,/boardgame/168082/intendentes,7.37,42
330401,Dokojong,2021,/boardgame/330401/dokojong,6.27,96
2824,Sixteen Thirty Something,1995,/boardgame/2824/sixteen-thirty-something,6.15,110
742,Germania,1995,/boardgame/742/germania,6.66,67
5172,Blitzkrieg General,1999,/boardgame/5172/blitzkrieg-general,6.30,106
31516,Phenomena,2007,/boardgame/31516/phenomena,6.61,67
297478,Cortex + Challenge,2018,/boardgame/297478/cortex-challenge,6.56,82
1716,Knights of the Air,1987,/boardgame/1716/knights-air,6.07,235
331947,Storm Weavers,2022,/boardgame/331947/storm-weavers,6.97,71
55031,Grand Slam,2014,/boardgame/55031/grand-slam,6.22,109
